|soundName|personName|TRN/TST|soundPath|wrdPath|phnPath|txtPath|gender|region|age|recordDate|birthDate|height|race|education|phn|prompt|start|end
4198|si1521|TDP0|TRN|TIMIT/TRAIN/DR5/MTDP0/SI1521.wav|TIMIT/TRAIN/DR5/MTDP0/SI1521.wrd|TIMIT/TRAIN/DR5/MTDP0/SI1521.phn|TIMIT/TRAIN/DR5/MTDP0/SI1521.txt|M|Southern|23|03/20/86|09/16/62|182.88|BLK|BS |h# hh iy l uh kcl t ow v r eh tcl t hv ih m l ay ix ng dh eh r ax s l iy pcl p pau ae n hv iy f eh l tcl t ey w ey v ax v r ix v ah l sh ix n h#|He looked over at him, lying there, asleep, and he felt a wave of|0|78541
4199|si2151|TDP0|TRN|TIMIT/TRAIN/DR5/MTDP0/SI2151.wav|TIMIT/TRAIN/DR5/MTDP0/SI2151.wrd|TIMIT/TRAIN/DR5/MTDP0/SI2151.phn|TIMIT/TRAIN/DR5/MTDP0/SI2151.txt|M|Southern|23|03/20/86|09/16/62|182.88|BLK|BS |h# hh iy s ae ng kcl b ae kcl k s ay ix ng pau q ae n w ax s ux n ax pau q ax s l ih pcl p ix gcl g eh n h#|He sank back, sighing, and was soon asleep|0|60826
4210|sa1|TJG0|TRN|TIMIT/TRAIN/DR2/MTJG0/SA1.wav|TIMIT/TRAIN/DR2/MTJG0/SA1.wrd|TIMIT/TRAIN/DR2/MTJG0/SA1.phn|TIMIT/TRAIN/DR2/MTJG0/SA1.txt|M|Northern|24|03/20/86|11/27/61|190.5|WHT|BS |h# sh iy hv eh dcl jh axr dcl d aa r kcl k s ux dx ih n gcl g r iy s ix w ao sh w ao dx axr q ao l y ix axr h#|She had your dark suit in greasy wash water all|0|49869
4211|sa2|TJG0|TRN|TIMIT/TRAIN/DR2/MTJG0/SA2.wav|TIMIT/TRAIN/DR2/MTJG0/SA2.wrd|TIMIT/TRAIN/DR2/MTJG0/SA2.phn|TIMIT/TRAIN/DR2/MTJG0/SA2.txt|M|Northern|24|03/20/86|11/27/61|190.5|WHT|BS |h# d ow n tcl t ae s kcl m ix dx ix kcl k eh r iy ix n q oy l iy r ae gcl g l ay kcl dh ae tcl t h#|Don't ask me to carry an oily rag like|0|47002
4212|sx440|TJG0|TRN|TIMIT/TRAIN/DR2/MTJG0/SX440.wav|TIMIT/TRAIN/DR2/MTJG0/SX440.wrd|TIMIT/TRAIN/DR2/MTJG0/SX440.phn|TIMIT/TRAIN/DR2/MTJG0/SX440.txt|M|Northern|24|03/20/86|11/27/61|190.5|WHT|BS |h# dh iy q ae dx axr tcl t ay z ix ng v er s q ax v pcl p l ih m ix th v axr ay ix dx ix s tcl t ao r hh n eh v axr tcl ch ey n jh ix s h#|The advertising verse of Plymouth Variety Store never|0|61133
4213|sx170|TJG0|TRN|TIMIT/TRAIN/DR2/MTJG0/SX170.wav|TIMIT/TRAIN/DR2/MTJG0/SX170.wrd|TIMIT/TRAIN/DR2/MTJG0/SX170.phn|TIMIT/TRAIN/DR2/MTJG0/SX170.txt|M|Northern|24|03/20/86|11/27/61|190.5|WHT|BS |h# dh ax m ay eh n iy ix kcl k l ae s ix kcl s kcl k aa l axr dcl d ix s ix pcl p ih axr dx ax w aa l s er v ey ng q ey n sh en tcl r ux ix n z h#|The Mayan neoclassic scholar disappeared while surveying ancient|0|70042
4214|sx350|TJG0|TRN|TIMIT/TRAIN/DR2/MTJG0/SX350.wav|TIMIT/TRAIN/DR2/MTJG0/SX350.wrd|TIMIT/TRAIN/DR2/MTJG0/SX350.phn|TIMIT/TRAIN/DR2/MTJG0/SX350.txt|M|Northern|24|03/20/86|11/27/61|190.5|WHT|BS |h# m eh nx iy w eh l th iy tcl t ay kcl k uw n s pcl p l er jh dcl d q ae n bcl b ao tcl b ow th ax y aa tcl t q eh nx ix s kcl k uw nx axr h#|Many wealthy tycoons splurged and bought both a yacht and a|0|61543
4215|sx80|TJG0|TRN|TIMIT/TRAIN/DR2/MTJG0/SX80.wav|TIMIT/TRAIN/DR2/MTJG0/SX80.wrd|TIMIT/TRAIN/DR2/MTJG0/SX80.phn|TIMIT/TRAIN/DR2/MTJG0/SX80.txt|M|Northern|24|03/20/86|11/27/61|190.5|WHT|BS |h# hh ix tcl t s ih l iy gcl el tcl t ax pcl p ow s tcl d ey dx ih tcl ch eh kcl k h#|It's illegal to postdate a|0|31642
4216|sx260|TJG0|TRN|TIMIT/TRAIN/DR2/MTJG0/SX260.wav|TIMIT/TRAIN/DR2/MTJG0/SX260.wrd|TIMIT/TRAIN/DR2/MTJG0/SX260.phn|TIMIT/TRAIN/DR2/MTJG0/SX260.txt|M|Northern|24|03/20/86|11/27/61|190.5|WHT|BS |h# r ix m eh m axr tcl t uw ax l aw ay dcl d eh nx ix kcl k el tcl t w ih n z tcl t ix q eh n tcl t axr f r iy l iy h#|Remember to allow identical twins to enter|0|46080
4217|si890|TJG0|TRN|TIMIT/TRAIN/DR2/MTJG0/SI890.wav|TIMIT/TRAIN/DR2/MTJG0/SI890.wrd|TIMIT/TRAIN/DR2/MTJG0/SI890.phn|TIMIT/TRAIN/DR2/MTJG0/SI890.txt|M|Northern|24|03/20/86|11/27/61|190.5|WHT|BS |h# b ah q w ay ix z ix tcl n eh s ix s er dx axr r iy pcl p axr dx ux s ix r eh tcl n ax l q ih m ih dcl jh w ix th ix n ix bcl b r ey n h#|But why is it necessary to reproduce the retinal image within the|0|59597
4218|si1520|TJG0|TRN|TIMIT/TRAIN/DR2/MTJG0/SI1520.wav|TIMIT/TRAIN/DR2/MTJG0/SI1520.wrd|TIMIT/TRAIN/DR2/MTJG0/SI1520.phn|TIMIT/TRAIN/DR2/MTJG0/SI1520.txt|M|Northern|24|03/20/86|11/27/61|190.5|WHT|BS |h# s ah m ah dx iy el hv ae f tcl t ix s tcl t aa r tcl th ih ng kcl k ix n h#|Somebody'll hafta start|0|30720
4219|si2157|TJG0|TRN|TIMIT/TRAIN/DR2/MTJG0/SI2157.wav|TIMIT/TRAIN/DR2/MTJG0/SI2157.wrd|TIMIT/TRAIN/DR2/MTJG0/SI2157.phn|TIMIT/TRAIN/DR2/MTJG0/SI2157.txt|M|Northern|24|03/20/86|11/27/61|190.5|WHT|BS |h# hh uw w uh dcl t ey kcl k ow v axr h#|Who would take|0|21914
4240|sa1|TJU0|TRN|TIMIT/TRAIN/DR6/MTJU0/SA1.wav|TIMIT/TRAIN/DR6/MTJU0/SA1.wrd|TIMIT/TRAIN/DR6/MTJU0/SA1.phn|TIMIT/TRAIN/DR6/MTJU0/SA1.txt|M|New York City|26|02/27/86|01/12/60|180.34|???|MS |h# sh iy hv ae dcl d y axr dcl d aa kcl k s ux tcl q ix n gcl g r iy s iy w aa sh epi w ao dx axr pau ao l y ih axr h#|She had your dark suit in greasy wash water all|0|54170
4241|sa2|TJU0|TRN|TIMIT/TRAIN/DR6/MTJU0/SA2.wav|TIMIT/TRAIN/DR6/MTJU0/SA2.wrd|TIMIT/TRAIN/DR6/MTJU0/SA2.phn|TIMIT/TRAIN/DR6/MTJU0/SA2.txt|M|New York City|26|02/27/86|01/12/60|180.34|???|MS |h# d ow n tcl ae s kcl m iy tcl t ix kcl k eh r iy q ax n oy l iy r ae gcl g l ay kcl k dh ae tcl h#|Don't ask me to carry an oily rag like|0|42804
4242|sx310|TJU0|TRN|TIMIT/TRAIN/DR6/MTJU0/SX310.wav|TIMIT/TRAIN/DR6/MTJU0/SX310.wrd|TIMIT/TRAIN/DR6/MTJU0/SX310.phn|TIMIT/TRAIN/DR6/MTJU0/SX310.txt|M|New York City|26|02/27/86|01/12/60|180.34|???|MS |h# dh ax hv uh dx ax v dh ax dcl jh iy pcl p pau w ax s tcl t iy m iy ng ix n dh ax hh aa tcl t s ah n h#|The hood of the jeep was steaming in the hot|0|42599
4243|sx40|TJU0|TRN|TIMIT/TRAIN/DR6/MTJU0/SX40.wav|TIMIT/TRAIN/DR6/MTJU0/SX40.wrd|TIMIT/TRAIN/DR6/MTJU0/SX40.phn|TIMIT/TRAIN/DR6/MTJU0/SX40.txt|M|New York City|26|02/27/86|01/12/60|180.34|???|MS |h# s tcl t ix m y ax l ey dx iy ng dcl d ix s kcl k ah sh ax n z kcl k iy pcl p s tcl t ux dcl d en tcl t s q ax tcl t eh n sh en h#|Stimulating discussions keep students'|0|42599
4244|sx220|TJU0|TRN|TIMIT/TRAIN/DR6/MTJU0/SX220.wav|TIMIT/TRAIN/DR6/MTJU0/SX220.wrd|TIMIT/TRAIN/DR6/MTJU0/SX220.phn|TIMIT/TRAIN/DR6/MTJU0/SX220.txt|M|New York City|26|02/27/86|01/12/60|180.34|???|MS |h# dh ax m ow s tcl t r iy s ix n tcl jh iy ax l aa dcl jh ax-h kcl k el s er v ey f aw n dcl d s ay z epi m ix kcl k ae kcl t ix v ix dx ix h#|The most recent geological survey found seismic|0|54272
4245|sx400|TJU0|TRN|TIMIT/TRAIN/DR6/MTJU0/SX400.wav|TIMIT/TRAIN/DR6/MTJU0/SX400.wrd|TIMIT/TRAIN/DR6/MTJU0/SX400.phn|TIMIT/TRAIN/DR6/MTJU0/SX400.txt|M|New York City|26|02/27/86|01/12/60|180.34|???|MS |h# jh ah s tcl d r aa pcl p n ow dx ih s ix z q ix n q eh n iy s ax-h dcl jh eh sh tcl ch ix n bcl b aa kcl k s h#|Just drop notices in any suggestion|0|47002
4246|sx130|TJU0|TRN|TIMIT/TRAIN/DR6/MTJU0/SX130.wav|TIMIT/TRAIN/DR6/MTJU0/SX130.wrd|TIMIT/TRAIN/DR6/MTJU0/SX130.phn|TIMIT/TRAIN/DR6/MTJU0/SX130.txt|M|New York City|26|02/27/86|01/12/60|180.34|???|MS |h# hh iy q ey tcl f ao r q eh kcl s tcl t r axr q ey gcl g z f ao bcl b r eh kcl k f ix s tcl t h#|He ate four extra eggs for|0|39732
4247|si760|TJU0|TRN|TIMIT/TRAIN/DR6/MTJU0/SI760.wav|TIMIT/TRAIN/DR6/MTJU0/SI760.wrd|TIMIT/TRAIN/DR6/MTJU0/SI760.phn|TIMIT/TRAIN/DR6/MTJU0/SI760.txt|M|New York City|26|02/27/86|01/12/60|180.34|???|MS |h# q ow pcl p ey kcl k ae n tcl t ax-h l ow pcl ax n tcl t r eh n s pcl p er ix n tcl w uh dcl b r aw n w axr y ux z dcl d h#|Opaque cantaloupe and transparent wood brown were|0|50586
4248|si2269|TJU0|TRN|TIMIT/TRAIN/DR6/MTJU0/SI2269.wav|TIMIT/TRAIN/DR6/MTJU0/SI2269.wrd|TIMIT/TRAIN/DR6/MTJU0/SI2269.phn|TIMIT/TRAIN/DR6/MTJU0/SI2269.txt|M|New York City|26|02/27/86|01/12/60|180.34|???|MS |h# k uh dx ix tcl d uw q ah dh axr w ay z h#|Could it do|0|24269
4249|si2020|TJU0|TRN|TIMIT/TRAIN/DR6/MTJU0/SI2020.wav|TIMIT/TRAIN/DR6/MTJU0/SI2020.wrd|TIMIT/TRAIN/DR6/MTJU0/SI2020.phn|TIMIT/TRAIN/DR6/MTJU0/SI2020.txt|M|New York City|26|02/27/86|01/12/60|180.34|???|MS |h# dh iy ow l dcl d w uh m ix n q ax r ow s tcl t ix f l iy q ax n l eh dcl d m iy tcl t uw ax kcl k l ih axr iy ng pau w eh axr s epi m ao l hh ah tcl t s tcl t ux dcl h#|The old woman arose stiffly and led me to a clearing where a small hut|0|66663
4260|sa1|TKP0|TRN|TIMIT/TRAIN/DR3/MTKP0/SA1.wav|TIMIT/TRAIN/DR3/MTKP0/SA1.wrd|TIMIT/TRAIN/DR3/MTKP0/SA1.phn|TIMIT/TRAIN/DR3/MTKP0/SA1.txt|M|North Midland|24|04/17/86|03/22/62|182.88|WHT|BS |h# sh ih ae dcl jh axr dcl d ah r kcl k s ux dx ih n gcl g r iy s ix w aa sh epi w aa dx axr aa l y ih axr h#|She had your dark suit in greasy wash water all|0|52839
4261|sa2|TKP0|TRN|TIMIT/TRAIN/DR3/MTKP0/SA2.wav|TIMIT/TRAIN/DR3/MTKP0/SA2.wrd|TIMIT/TRAIN/DR3/MTKP0/SA2.phn|TIMIT/TRAIN/DR3/MTKP0/SA2.txt|M|North Midland|24|04/17/86|03/22/62|182.88|WHT|BS |h# d ow n ae s kcl m ix dx ix kcl k ih r ih ix n oy l ih r ae gcl g l ay kcl k dh ae tcl h#|Don't ask me to carry an oily rag like|0|42292
4262|sx123|TKP0|TRN|TIMIT/TRAIN/DR3/MTKP0/SX123.wav|TIMIT/TRAIN/DR3/MTKP0/SX123.wrd|TIMIT/TRAIN/DR3/MTKP0/SX123.phn|TIMIT/TRAIN/DR3/MTKP0/SX123.txt|M|North Midland|24|04/17/86|03/22/62|182.88|WHT|BS |h# ax s kcl k r ux dcl d r ay v er z epi m ey dcl f axr m epi v aa dcl d kcl k ih n ao r n dcl jh dcl jh ux s h#|A screwdriver is made from vodka and orange|0|47104
4263|sx303|TKP0|TRN|TIMIT/TRAIN/DR3/MTKP0/SX303.wav|TIMIT/TRAIN/DR3/MTKP0/SX303.wrd|TIMIT/TRAIN/DR3/MTKP0/SX303.phn|TIMIT/TRAIN/DR3/MTKP0/SX303.txt|M|North Midland|24|04/17/86|03/22/62|182.88|WHT|BS |h# dh ih bcl b l ux dcl jh ey f l uw ow v ax dh aa hv ay bcl b ih l dcl d ix ng h#|The bluejay flew over the high|0|38093
4264|sx33|TKP0|TRN|TIMIT/TRAIN/DR3/MTKP0/SX33.wav|TIMIT/TRAIN/DR3/MTKP0/SX33.wrd|TIMIT/TRAIN/DR3/MTKP0/SX33.phn|TIMIT/TRAIN/DR3/MTKP0/SX33.txt|M|North Midland|24|04/17/86|03/22/62|182.88|WHT|BS |h# k ow kcl k ix n ah tcl k r iy m pcl p ay m ey kcl k s ix n ay s dcl d ix z er tcl h#|Coconut cream pie makes a nice|0|40653
4265|sx213|TKP0|TRN|TIMIT/TRAIN/DR3/MTKP0/SX213.wav|TIMIT/TRAIN/DR3/MTKP0/SX213.wrd|TIMIT/TRAIN/DR3/MTKP0/SX213.phn|TIMIT/TRAIN/DR3/MTKP0/SX213.txt|M|North Midland|24|04/17/86|03/22/62|182.88|WHT|BS |h# dh ih n ux z ey zh ix n tcl s ih hv ay er dcl d ih gcl g r ey tcl jh er nx ax l ax s tcl t h#|The news agency hired a great|0|42087
4266|sx393|TKP0|TRN|TIMIT/TRAIN/DR3/MTKP0/SX393.wav|TIMIT/TRAIN/DR3/MTKP0/SX393.wrd|TIMIT/TRAIN/DR3/MTKP0/SX393.phn|TIMIT/TRAIN/DR3/MTKP0/SX393.txt|M|North Midland|24|04/17/86|03/22/62|182.88|WHT|BS |h# sh iy ux z ix z bcl b ow th epi n ey m z ih nx er tcl ch ey n dcl jh ix bcl b l iy h#|She uses both names|0|38912
4267|si1023|TKP0|TRN|TIMIT/TRAIN/DR3/MTKP0/SI1023.wav|TIMIT/TRAIN/DR3/MTKP0/SI1023.wrd|TIMIT/TRAIN/DR3/MTKP0/SI1023.phn|TIMIT/TRAIN/DR3/MTKP0/SI1023.txt|M|North Midland|24|04/17/86|03/22/62|182.88|WHT|BS |h# s ah tcl ch ix n ae nx ax m ax l w ax s eh dcl d ix bcl b iy m iy l iy n ow z dcl d h#|Such an animal was said to be|0|47719
4268|si454|TKP0|TRN|TIMIT/TRAIN/DR3/MTKP0/SI454.wav|TIMIT/TRAIN/DR3/MTKP0/SI454.wrd|TIMIT/TRAIN/DR3/MTKP0/SI454.phn|TIMIT/TRAIN/DR3/MTKP0/SI454.txt|M|North Midland|24|04/17/86|03/22/62|182.88|WHT|BS |h# ix f y ux dcl d ih s sh r oy kcl k aa f ax nx ix s ix n bcl b ae ng kcl k s pau y ix dcl d ux s ah m th ix ng tcl t ux dh iy kcl k aa n ix m iy hv iy s eh dcl h#|If you destroy confidence in banks, you do something to the economy, he|0|70247
4269|si2283|TKP0|TRN|TIMIT/TRAIN/DR3/MTKP0/SI2283.wav|TIMIT/TRAIN/DR3/MTKP0/SI2283.wrd|TIMIT/TRAIN/DR3/MTKP0/SI2283.phn|TIMIT/TRAIN/DR3/MTKP0/SI2283.txt|M|North Midland|24|04/17/86|03/22/62|182.88|WHT|BS |h# eh n ux z ay dx ix m z ax m ae n ax z l eh s aa f ax n sh aa dx ih n ax bcl b aa dx iy q axr hv eh dcl d pau dh ix n ih n ax s ah bcl b axr bcl b z h#|In news items a man is less often shot in the body or head than in the|0|84071
4270|sa1|TLB0|TRN|TIMIT/TRAIN/DR3/MTLB0/SA1.wav|TIMIT/TRAIN/DR3/MTLB0/SA1.wrd|TIMIT/TRAIN/DR3/MTLB0/SA1.phn|TIMIT/TRAIN/DR3/MTLB0/SA1.txt|M|North Midland|26|01/23/86|04/11/59|180.34|WHT|MS |h# sh ix hv eh dcl jh axr dcl d aa r kcl k s ux tcl en gcl g r ih s ix w ao sh epi w ao dx axr q ao y ih axr h#|She had your dark suit in greasy wash water all|0|56730
4271|sa2|TLB0|TRN|TIMIT/TRAIN/DR3/MTLB0/SA2.wav|TIMIT/TRAIN/DR3/MTLB0/SA2.wrd|TIMIT/TRAIN/DR3/MTLB0/SA2.phn|TIMIT/TRAIN/DR3/MTLB0/SA2.txt|M|North Midland|26|01/23/86|04/11/59|180.34|WHT|MS |h# d ow nx ae s kcl m iy dx ix kcl k eh r ih n q oy l iy r ae gcl g l ay kcl dh ae tcl h#|Don't ask me to carry an oily rag like|0|45978
4272|sx54|TLB0|TRN|TIMIT/TRAIN/DR3/MTLB0/SX54.wav|TIMIT/TRAIN/DR3/MTLB0/SX54.wrd|TIMIT/TRAIN/DR3/MTLB0/SX54.phn|TIMIT/TRAIN/DR3/MTLB0/SX54.txt|M|North Midland|26|01/23/86|04/11/59|180.34|WHT|MS |h# dh iy y iy s tcl t r ix ng kcl k ow s ix z ah pcl p l ey s f axr pcl p ih axr pcl p l eh zh er en ix kcl k s ay tcl m ix n h#|The eastern coast is a place for pure pleasure and|0|54170
4273|sx234|TLB0|TRN|TIMIT/TRAIN/DR3/MTLB0/SX234.wav|TIMIT/TRAIN/DR3/MTLB0/SX234.wrd|TIMIT/TRAIN/DR3/MTLB0/SX234.phn|TIMIT/TRAIN/DR3/MTLB0/SX234.txt|M|North Midland|26|01/23/86|04/11/59|180.34|WHT|MS |h# dh ax pcl p ey pcl p axr bcl b oy bcl b ao tcl t ux ae pcl p el z en epi th r iy ay s ix z h#|The paper boy bought two apples and three|0|43520
4274|sx414|TLB0|TRN|TIMIT/TRAIN/DR3/MTLB0/SX414.wav|TIMIT/TRAIN/DR3/MTLB0/SX414.wrd|TIMIT/TRAIN/DR3/MTLB0/SX414.phn|TIMIT/TRAIN/DR3/MTLB0/SX414.txt|M|North Midland|26|01/23/86|04/11/59|180.34|WHT|MS |h# q ay r ih sh y ah ng s tcl t ix z q iy tcl t f r eh sh kcl k ih pcl p axr z f axr bcl b r eh kcl k f ix s tcl t h#|Irish youngsters eat fresh kippers for|0|45978
4275|sx144|TLB0|TRN|TIMIT/TRAIN/DR3/MTLB0/SX144.wav|TIMIT/TRAIN/DR3/MTLB0/SX144.wrd|TIMIT/TRAIN/DR3/MTLB0/SX144.phn|TIMIT/TRAIN/DR3/MTLB0/SX144.txt|M|North Midland|26|01/23/86|04/11/59|180.34|WHT|MS |h# dh ax w ih l ax w iy w uh m ih n w ao r ah m ah s kcl k r ae tcl k ow tcl h#|The willowy woman wore a muskrat|0|41984
4276|sx324|TLB0|TRN|TIMIT/TRAIN/DR3/MTLB0/SX324.wav|TIMIT/TRAIN/DR3/MTLB0/SX324.wrd|TIMIT/TRAIN/DR3/MTLB0/SX324.phn|TIMIT/TRAIN/DR3/MTLB0/SX324.txt|M|North Midland|26|01/23/86|04/11/59|180.34|WHT|MS |h# dh ax l ow kcl k el dcl d r ah gcl g s tcl t ao r w ix z tcl ch aa r zh w ix dh ax l iy gcl g ax l iy dcl d ix s pcl p eh n tcl s iy n tcl t w ae ng kcl k w ax l ay z axr z h#|The local drugstore was charged with illegally dispensing|0|67687
4277|si504|TLB0|TRN|TIMIT/TRAIN/DR3/MTLB0/SI504.wav|TIMIT/TRAIN/DR3/MTLB0/SI504.wrd|TIMIT/TRAIN/DR3/MTLB0/SI504.phn|TIMIT/TRAIN/DR3/MTLB0/SI504.txt|M|North Midland|26|01/23/86|04/11/59|180.34|WHT|MS |h# w er dx ix y ux pcl p uh tcl dh ax l ay dx er f l uw ix dx ax hh aa hv aa h#|Where do you put the lighter fluid, ha,|0|40244
4278|si1134|TLB0|TRN|TIMIT/TRAIN/DR3/MTLB0/SI1134.wav|TIMIT/TRAIN/DR3/MTLB0/SI1134.wrd|TIMIT/TRAIN/DR3/MTLB0/SI1134.phn|TIMIT/TRAIN/DR3/MTLB0/SI1134.txt|M|North Midland|26|01/23/86|04/11/59|180.34|WHT|MS |h# q ih n dcl d ix v ih dcl jh uw l hv y ux m ix n s tcl t r eh ng epi th ix z epi n iy dx ih dcl t ux pcl p ih tcl q eh gcl g eh n s tcl t ae n ih n hv y ux m ix n kcl k ix n dcl d ih sh ix n h#|Individual human strength is needed to pit against an inhuman|0|70656
4279|si1764|TLB0|TRN|TIMIT/TRAIN/DR3/MTLB0/SI1764.wav|TIMIT/TRAIN/DR3/MTLB0/SI1764.wrd|TIMIT/TRAIN/DR3/MTLB0/SI1764.phn|TIMIT/TRAIN/DR3/MTLB0/SI1764.txt|M|North Midland|26|01/23/86|04/11/59|180.34|WHT|MS |h# s ow kcl k epi ah pcl p l ow kcl k el kcl k ah l axr h#|Soak up local|0|29492
4310|sa1|TML0|TRN|TIMIT/TRAIN/DR7/MTML0/SA1.wav|TIMIT/TRAIN/DR7/MTML0/SA1.wrd|TIMIT/TRAIN/DR7/MTML0/SA1.phn|TIMIT/TRAIN/DR7/MTML0/SA1.txt|M|Western|24|05/01/86|12/01/61|182.88|WHT|BS |h# sh ix hv ae dcl y axr dcl d aa r kcl k s ux tcl en gcl g r iy s ix w aa sh epi w ao dx axr ao l y ih axr h#|She had your dark suit in greasy wash water all|0|51610
4311|sa2|TML0|TRN|TIMIT/TRAIN/DR7/MTML0/SA2.wav|TIMIT/TRAIN/DR7/MTML0/SA2.wrd|TIMIT/TRAIN/DR7/MTML0/SA2.phn|TIMIT/TRAIN/DR7/MTML0/SA2.txt|M|Western|24|05/01/86|12/01/61|182.88|WHT|BS |h# d ow nx ae s kcl m ix dcl d ix kcl k eh r ih ah n q oy l ix r ae gcl g l ah kcl dh ae tcl h#|Don't ask me to carry an oily rag like|0|46797
4312|sx165|TML0|TRN|TIMIT/TRAIN/DR7/MTML0/SX165.wav|TIMIT/TRAIN/DR7/MTML0/SX165.wrd|TIMIT/TRAIN/DR7/MTML0/SX165.phn|TIMIT/TRAIN/DR7/MTML0/SX165.txt|M|Western|24|05/01/86|12/01/61|182.88|WHT|BS |h# dh ih q iy z iy gcl g ow eh ng z uw aa l ix dcl jh ix s tcl t r ix l ae kcl k s th r ux aw tcl dh ax v oy ix dcl jh h#|The easygoing zoologist relaxed throughout the|0|54580
4313|sx345|TML0|TRN|TIMIT/TRAIN/DR7/MTML0/SX345.wav|TIMIT/TRAIN/DR7/MTML0/SX345.wrd|TIMIT/TRAIN/DR7/MTML0/SX345.phn|TIMIT/TRAIN/DR7/MTML0/SX345.txt|M|Western|24|05/01/86|12/01/61|182.88|WHT|BS |h# t r ih sh pau s epi ao aw er z ix nx aw er z ax v m uw v ix s ae dx axr dx ey h#|Trish saw hours and hours of movies|0|45159
4314|sx75|TML0|TRN|TIMIT/TRAIN/DR7/MTML0/SX75.wav|TIMIT/TRAIN/DR7/MTML0/SX75.wrd|TIMIT/TRAIN/DR7/MTML0/SX75.phn|TIMIT/TRAIN/DR7/MTML0/SX75.txt|M|Western|24|05/01/86|12/01/61|182.88|WHT|BS |h# f ih l dh ae tcl k ae n tcl t iy n w ix dh f r eh sh pcl p r ix ng w ao dx axr h#|Fill that canteen with fresh spring|0|50279
4315|sx255|TML0|TRN|TIMIT/TRAIN/DR7/MTML0/SX255.wav|TIMIT/TRAIN/DR7/MTML0/SX255.wrd|TIMIT/TRAIN/DR7/MTML0/SX255.phn|TIMIT/TRAIN/DR7/MTML0/SX255.txt|M|Western|24|05/01/86|12/01/61|182.88|WHT|BS |h# m ay q ay dcl d iy l m ao r nx ix ng bcl b ix gcl g ih n z w ax th hh aa tcl k aa f iy h#|My ideal morning begins with hot|0|36250
4316|sx435|TML0|TRN|TIMIT/TRAIN/DR7/MTML0/SX435.wav|TIMIT/TRAIN/DR7/MTML0/SX435.wrd|TIMIT/TRAIN/DR7/MTML0/SX435.phn|TIMIT/TRAIN/DR7/MTML0/SX435.txt|M|Western|24|05/01/86|12/01/61|182.88|WHT|BS |h# dh ix r ih tcl ch uh dx ih n v eh s tcl t ix n bcl b l ae kcl k z er kcl k aa n z epi en s tcl t eh dx ah v s tcl t ay l ix sh ux z h#|The rich should invest in black zircons instead of stylish|0|68404
4317|si1065|TML0|TRN|TIMIT/TRAIN/DR7/MTML0/SI1065.wav|TIMIT/TRAIN/DR7/MTML0/SI1065.wrd|TIMIT/TRAIN/DR7/MTML0/SI1065.phn|TIMIT/TRAIN/DR7/MTML0/SI1065.txt|M|Western|24|05/01/86|12/01/61|182.88|WHT|BS |h# q aa l th r ih m ah s kcl k ax m pcl p er n ow tcl s q eh nx ix gcl g r iy dx ix gcl g ow h#|All three must compare notes and agree to|0|49562
4318|si1695|TML0|TRN|TIMIT/TRAIN/DR7/MTML0/SI1695.wav|TIMIT/TRAIN/DR7/MTML0/SI1695.wrd|TIMIT/TRAIN/DR7/MTML0/SI1695.phn|TIMIT/TRAIN/DR7/MTML0/SI1695.txt|M|Western|24|05/01/86|12/01/61|182.88|WHT|BS |h# q eh n ih th ih n ih dcl d ux w ax dh ax n ey s ax-h s pcl p ey dcl z bcl b ae dcl d l ah kcl k h#|Anything to do with an ace o' spades, bad|0|58983
4319|si2325|TML0|TRN|TIMIT/TRAIN/DR7/MTML0/SI2325.wav|TIMIT/TRAIN/DR7/MTML0/SI2325.wrd|TIMIT/TRAIN/DR7/MTML0/SI2325.phn|TIMIT/TRAIN/DR7/MTML0/SI2325.txt|M|Western|24|05/01/86|12/01/61|182.88|WHT|BS |h# dh eh n m ey ay ae s kcl k w eh dh iy z m ah dx iy f uh tcl p r ix n tcl s kcl k ey m epi f r ah m h#|Then may I ask where these muddy foot prints came|0|56320
4320|sa1|TMN0|TRN|TIMIT/TRAIN/DR7/MTMN0/SA1.wav|TIMIT/TRAIN/DR7/MTMN0/SA1.wrd|TIMIT/TRAIN/DR7/MTMN0/SA1.phn|TIMIT/TRAIN/DR7/MTMN0/SA1.txt|M|Western|24|04/30/86|03/06/62|185.42|WHT|BS |h# sh iy hv ae dcl y er dcl d eh r kcl k s ux tcl q ix ng gcl g r iy s ix w ah sh epi w aa dx er q aa l y ih axr h#|She had your dark suit in greasy wash water all|0|56218
4321|sa2|TMN0|TRN|TIMIT/TRAIN/DR7/MTMN0/SA2.wav|TIMIT/TRAIN/DR7/MTMN0/SA2.wrd|TIMIT/TRAIN/DR7/MTMN0/SA2.phn|TIMIT/TRAIN/DR7/MTMN0/SA2.txt|M|Western|24|04/30/86|03/06/62|185.42|WHT|BS |h# d ow n ae s kcl m ix dx ix kcl k eh r ih ix nx oy l ix r ae gcl l ay kcl dh ae tcl h#|Don't ask me to carry an oily rag like|0|45876
